snippet_id,chain_index,step_index,provider,step,n_options,n_members,api_called,correct,truth_rank,truth_tied,truth_prob,top1_name,top1_prob,top2_name,top2_prob,confidence,entropy_bits,input_tokens,output_tokens
42,1,7,olympics,by Year,13,13,1,1,1,1,0.620000,by Year,0.620000,by Gold,0.190000,0.5800,1.5730,1354,123
42,1,8,olympics,sum Gold,43,43,1,0,2,1,0.250000,count distinct Gold,0.300000,sum Gold,0.250000,0.2700,2.7744,1614,409
42,1,9,olympics,then,28,28,1,1,1,1,0.960000,then,0.960000,sum Silver,0.020000,0.9400,0.3023,1512,285
42,1,10,olympics,get series,9,9,1,1,1,1,0.930000,get series,0.930000,sort data,0.030000,0.9100,0.4949,1340,91
42,1,11,olympics,with key Year,3,3,1,1,1,1,0.990000,with key Year,0.990000,with key Gold,0.010000,0.9800,0.0808,1304,45
42,1,12,olympics,and value Gold,3,3,1,1,1,1,0.990000,and value Gold,0.990000,and value Year,0.010000,0.9800,0.0808,1310,45
43,0,0,shared,by date,2,2,1,1,1,1,0.990000,by date,0.990000,by tag,0.010000,0.9800,0.0808,1212,35
43,0,1,shared,May 2017,10,10,1,1,1,1,1.000000,May 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1312,143
43,0,2,shared,YouTube Views per Date,8,8,1,1,1,1,1.000000,YouTube Views per Date,1.000000,The Alan Turing Institute People (May 2017),0.000000,1.0000,0.0000,1340,156
43,0,3,shared,get series,9,9,1,1,1,1,0.730000,get series,0.730000,get the data,0.140000,0.6900,1.2362,1283,91
43,0,4,shared,with key date,55,55,1,0,3,1,0.080000,with key views,0.790000,with key youtube_red_views,0.090000,0.7800,1.0521,1836,686
43,0,5,shared,and value views,55,55,1,1,1,1,0.870000,and value views,0.870000,and value youtube_red_views,0.080000,0.8600,0.7785,1842,686
44,0,0,shared,by date,2,2,1,1,1,1,0.850000,by date,0.850000,by tag,0.150000,0.7000,0.6098,1232,35
44,0,1,shared,May 2017,10,10,1,1,1,1,1.000000,May 2017,1.000000,April 2017,0.000000,0.9900,0.0000,1332,143
44,0,2,shared,COFOG Structure,8,8,1,1,1,1,1.000000,COFOG Structure,1.000000,The Alan Turing Institute People (May 2017),0.000000,1.0000,0.0000,1360,154
44,0,3,shared,filter data,8,8,1,0,2,1,0.090000,get the data,0.740000,filter data,0.090000,0.7100,1.3622,1293,83
44,0,4,shared,Service is,7,7,1,1,1,1,0.780000,Service is,0.780000,Service contains,0.130000,0.7400,1.0637,1299,82
44,0,5,shared,Social protection,12,12,1,0,3,2,0.170000,General public services,0.210000,Economic affairs,0.210000,0.1500,2.8407,1343,127
44,0,6,shared,then,14,14,1,1,1,1,0.870000,then,0.870000,and Subservice is,0.120000,0.8400,0.6083,1377,156
44,0,7,shared,get the data,8,8,1,1,1,1,0.400000,get the data,0.400000,get series,0.310000,0.3100,2.0665,1312,83
45,0,0,worldbank,byCountry,2,2,1,1,1,1,1.000000,byCountry,1.000000,byYear,0.000000,1.0000,0.0000,1213,38
45,0,1,worldbank,United States,254,254,1,1,1,1,0.580000,United States,0.580000,China,0.410000,0.5700,1.0496,3346,2397
45,0,2,worldbank,Climate Change,22,22,1,0,2,1,0.400000,Environment,0.580000,Climate Change,0.400000,0.5500,1.1175,1376,209
45,0,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,1.000000,CO2 emissions (kt),1.000000,Agricultural land (sq. km),0.000000,0.9900,0.0000,2384,1200
45,1,0,worldbank,byCountry,2,2,1,1,1,1,1.000000,byCountry,1.000000,byYear,0.000000,1.0000,0.0000,1211,38
45,1,1,worldbank,China,254,254,1,1,1,1,0.970000,China,0.970000,United States,0.030000,0.9600,0.1944,3344,2396
45,1,2,worldbank,Climate Change,22,22,1,0,2,1,0.410000,Environment,0.560000,Climate Change,0.410000,0.5300,1.1751,1373,209
45,1,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,1.000000,CO2 emissions (kt),1.000000,Agricultural land (sq. km),0.000000,0.9900,0.0000,2381,1200
46,0,0,worldbank,byYear,2,2,1,1,1,1,0.960000,byYear,0.960000,byCountry,0.040000,0.9300,0.2423,1197,38
46,0,1,worldbank,2010,145,145,1,0,7,2,0.030000,2023,0.320000,2024,0.140000,0.3100,3.3387,2639,1619
46,0,2,worldbank,Climate Change,22,22,1,1,1,1,0.500000,Climate Change,0.500000,Environment,0.490000,0.4700,1.0707,1362,210
46,0,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,0.990000,CO2 emissions (kt),0.990000,CO2 emissions (metric tons per capita),0.010000,0.9800,0.0808,2370,1200
46,0,4,worldbank,sortValues(reverse=true),26,26,1,1,1,1,0.700000,sortValues,0.700000,choose,0.070000,0.6700,1.6806,1388,227
47,0,0,worldbank,byCountry,2,2,1,1,1,1,1.000000,byCountry,1.000000,byYear,0.000000,1.0000,0.0000,1203,38
47,0,1,worldbank,Italy,254,254,1,1,1,1,1.000000,Italy,1.000000,Arab World,0.000000,1.0000,0.0000,3336,2396
47,0,2,worldbank,Education,22,22,1,0,5,18,0.000000,Social Protection & Labor,0.710000,Economy & Growth,0.170000,0.6900,1.2021,1365,212
47,0,3,worldbank,"Unemployment, male (% of male labor force)",255,1331,1,1,1,1,1.000000,"Unemployment, male (% of male labor force)",1.000000,"Repeaters in primary education, all grades, both sexes (number)",0.000000,0.9900,0.0000,6393,5425
47,1,0,worldbank,byCountry,2,2,1,1,1,1,1.000000,byCountry,1.000000,byYear,0.000000,1.0000,0.0000,1203,38
47,1,1,worldbank,Italy,254,254,1,1,1,1,1.000000,Italy,1.000000,Arab World,0.000000,1.0000,0.0000,3336,2396
47,1,2,worldbank,Education,22,22,1,0,5,18,0.000000,Social Protection & Labor,0.660000,Gender,0.170000,0.6300,1.3537,1365,212
47,1,3,worldbank,"Unemployment, female (% of female labor force)",255,1331,1,1,1,1,1.000000,"Unemployment, female (% of female labor force)",1.000000,"Enrolment in pre-primary education, both sexes (number)",0.000000,0.9900,0.0000,6795,5831
48,0,0,worldbank,byCountry,2,2,1,1,1,1,1.000000,byCountry,1.000000,byYear,0.000000,1.0000,0.0000,1208,38
48,0,1,worldbank,United Kingdom,254,254,1,1,1,1,1.000000,United Kingdom,1.000000,Arab World,0.000000,0.9900,0.0000,3341,2397
48,0,2,worldbank,Climate Change,22,22,1,0,2,1,0.410000,Environment,0.560000,Climate Change,0.410000,0.5300,1.1751,1371,209
48,0,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,0.980000,CO2 emissions (kt),0.980000,CO2 emissions (metric tons per capita),0.010000,0.9700,0.1614,2379,1200
49,0,0,shared,by date,2,2,1,1,1,1,1.000000,by date,1.000000,by tag,0.000000,0.9900,0.0000,1216,35
49,0,1,shared,June 2017,10,10,1,1,1,1,1.000000,June 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1316,143
49,0,2,shared,Olympic medalists,1,1,0,1,,,,,,,,,,0,0
49,0,3,shared,group data,9,9,1,1,1,1,0.730000,group data,0.730000,get the data,0.260000,0.6900,0.9032,1288,91
49,0,4,shared,by Year,13,13,1,0,3,11,0.000000,by Team,0.990000,by Games,0.010000,0.9700,0.0808,1321,123
49,0,5,shared,count distinct Team,43,43,1,1,1,1,0.730000,count distinct Team,0.730000,then,0.180000,0.7200,1.1782,1581,409
49,0,6,shared,then,29,29,1,1,1,1,0.910000,then,0.910000,count all,0.050000,0.9000,0.5857,1483,289
49,0,7,shared,sort data,9,9,1,0,4,2,0.040000,get the data,0.680000,group data,0.080000,0.6500,1.7768,1308,92
49,0,8,shared,by Year,6,6,1,0,5,1,0.020000,then,0.730000,by Year descending,0.100000,0.6800,1.3327,1292,66
49,0,9,shared,then,4,4,1,1,1,1,0.940000,then,0.940000,and by Team descending,0.030000,0.9100,0.4150,1284,51
49,0,10,shared,get series,9,9,1,0,2,4,0.050000,get the data,0.730000,sort data,0.050000,0.7000,1.5933,1322,92
49,0,11,shared,with key Year,3,3,1,1,1,1,0.950000,with key Year,0.950000,with key Team,0.040000,0.9300,0.3225,1286,45
49,0,12,shared,and value Team,3,3,1,1,1,1,0.820000,and value Team,0.820000,and value Year,0.170000,0.7300,0.7358,1292,45
50,0,0,shared,by date,2,2,1,1,1,1,1.000000,by date,1.000000,by tag,0.000000,0.9900,0.0000,1251,35
50,0,1,shared,June 2017,10,10,1,1,1,1,1.000000,June 2017,1.000000,April 2017,0.000000,0.9900,0.0000,1351,143
50,0,2,shared,Olympic medalists,1,1,0,1,,,,,,,,,,0,0
50,0,3,shared,filter data,9,9,1,1,1,1,0.940000,filter data,0.940000,get series,0.040000,0.9300,0.4025,1323,91
50,0,4,shared,"Athlete contains(""James"")",37,37,1,0,2,1,0.480000,Athlete is,0.510000,Athlete contains,0.480000,0.4900,1.0701,1570,362
50,0,5,shared,then,74,74,1,0,2,1,0.250000,or Athlete contains,0.510000,then,0.250000,0.4900,1.8403,1929,753
50,0,6,shared,group data,9,9,1,0,3,1,0.190000,get series,0.520000,windowing,0.210000,0.4500,1.7536,1338,91
50,0,7,shared,by Year,13,13,1,1,1,1,0.640000,by Year,0.640000,by Athlete,0.330000,0.6000,1.0917,1371,123
50,0,8,shared,count distinct Athlete,43,43,1,1,1,1,0.590000,count distinct Athlete,0.590000,count all,0.310000,0.5700,1.3973,1631,410
50,0,9,shared,then,29,29,1,1,1,1,0.700000,then,0.700000,count all,0.160000,0.6800,1.4973,1532,287
50,0,10,shared,windowing,9,9,1,0,2,1,0.360000,get series,0.600000,windowing,0.360000,0.5400,1.1910,1359,91
50,0,11,shared,window by Year(5),5,5,1,1,1,1,0.860000,window by Year,0.860000,expanding by Year,0.090000,0.8200,0.7920,1346,69
50,0,12,shared,middle Year,12,12,1,0,7,5,0.020000,mean Athlete,0.390000,mean Year,0.240000,0.3400,2.6479,1395,119
50,0,13,shared,mean Athlete,10,10,1,0,5,1,0.020000,then,0.770000,mean Year,0.080000,0.7500,1.3984,1385,100
50,0,14,shared,then,6,6,1,1,1,1,0.920000,then,0.920000,preview,0.020000,0.9100,0.5622,1359,64
50,0,15,shared,sort data,9,9,1,0,5,3,0.010000,get series,0.600000,filter data,0.220000,0.5400,1.6176,1386,91
50,0,16,shared,by middle Year,6,6,1,0,2,1,0.060000,then,0.840000,by middle Year,0.060000,0.8200,0.9592,1374,70
50,0,17,shared,then,4,4,1,1,1,1,0.930000,then,0.930000,and by Athlete,0.040000,0.9000,0.4624,1365,53
50,0,18,shared,get series,9,9,1,1,1,1,0.610000,get series,0.610000,filter data,0.160000,0.5600,1.6461,1401,91
50,0,19,shared,with key middle Year,3,3,1,1,1,1,0.960000,with key middle Year,0.960000,with key Athlete,0.030000,0.9400,0.2747,1367,48
50,0,20,shared,and value Athlete,3,3,1,1,1,1,0.830000,and value Athlete,0.830000,and value middle Year,0.160000,0.7400,0.7126,1374,48
50,0,21,shared,"setProperties(seriesName=""James"")",26,26,1,0,19,8,0.000000,append,0.340000,count,0.220000,0.3000,3.0723,1538,225
50,1,0,shared,by date,2,2,1,1,1,1,1.000000,by date,1.000000,by tag,0.000000,1.0000,0.0000,1251,35
50,1,1,shared,June 2017,10,10,1,1,1,1,1.000000,June 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1351,143
50,1,2,shared,Olympic medalists,1,1,0,1,,,,,,,,,,0,0
50,1,3,shared,filter data,9,9,1,1,1,1,0.930000,filter data,0.930000,get series,0.050000,0.9100,0.4463,1323,91
50,1,4,shared,"Athlete contains(""John"")",37,37,1,1,1,1,0.700000,Athlete contains,0.700000,Athlete is,0.300000,0.6800,0.8813,1570,362
50,1,5,shared,then,74,74,1,0,2,1,0.180000,or Athlete contains,0.570000,then,0.180000,0.5500,1.7730,1929,753
50,1,6,shared,group data,9,9,1,0,3,1,0.130000,get series,0.540000,windowing,0.190000,0.4800,1.8179,1338,91
50,1,7,shared,by Year,13,13,1,1,1,1,0.750000,by Year,0.750000,by Athlete,0.220000,0.7100,0.9436,1371,123
50,1,8,shared,count distinct Athlete,43,43,1,0,2,1,0.420000,count all,0.440000,count distinct Athlete,0.420000,0.4200,1.5964,1631,408
50,1,9,shared,then,29,29,1,1,1,1,0.760000,then,0.760000,count all,0.130000,0.7400,1.2507,1532,287
50,1,10,shared,windowing,9,9,1,0,2,1,0.380000,get series,0.560000,windowing,0.380000,0.5000,1.2511,1359,91
50,1,11,shared,window by Year(5),5,5,1,1,1,1,0.850000,window by Year,0.850000,expanding by Year,0.100000,0.8100,0.8237,1346,69
50,1,12,shared,middle Year,12,12,1,0,11,2,0.010000,mean Athlete,0.380000,mean Year,0.210000,0.3100,2.6939,1395,119
50,1,13,shared,mean Athlete,10,10,1,0,5,1,0.020000,then,0.720000,mean Year,0.120000,0.6900,1.5552,1385,100
50,1,14,shared,then,6,6,1,1,1,1,0.930000,then,0.930000,min Year,0.020000,0.9200,0.5024,1359,64
50,1,15,shared,sort data,9,9,1,0,7,3,0.000000,get series,0.580000,filter data,0.280000,0.5200,1.5749,1386,91
50,1,16,shared,by middle Year,6,6,1,0,2,1,0.080000,then,0.800000,by middle Year,0.080000,0.7700,1.1302,1374,70
50,1,17,shared,then,4,4,1,1,1,1,0.930000,then,0.930000,and by Athlete,0.050000,0.9100,0.4463,1365,53
50,1,18,shared,get series,9,9,1,1,1,1,0.610000,get series,0.610000,filter data,0.180000,0.5600,1.5607,1401,91
50,1,19,shared,with key middle Year,3,3,1,1,1,1,0.950000,with key middle Year,0.950000,with key Athlete,0.030000,0.9300,0.3349,1367,48
50,1,20,shared,and value Athlete,3,3,1,1,1,1,0.740000,and value Athlete,0.740000,and value middle Year,0.250000,0.6100,0.8879,1374,48
50,1,21,shared,"setProperties(seriesName=""John"")",26,26,1,0,18,9,0.000000,append,0.370000,filter,0.190000,0.3300,2.8260,1538,225
54,0,0,shared,by date,2,2,1,1,1,1,1.000000,by date,1.000000,by tag,0.000000,0.9900,0.0000,1234,35
54,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1334,143
54,0,2,shared,Turing Events (3 July 2017),9,9,1,1,1,1,1.000000,Turing Events (3 July 2017),1.000000,"Turing Events (3 July 2017, corrected)",0.000000,1.0000,0.0000,1369,168
54,0,3,shared,windowing,9,9,1,0,5,5,0.000000,get series,0.750000,group data,0.160000,0.7100,1.1296,1311,91
54,0,4,shared,expanding by Date,5,5,1,0,3,1,0.060000,window by Date,0.550000,window by Number,0.340000,0.4400,1.4993,1296,67
54,0,5,shared,sum Number,6,6,1,1,1,1,0.600000,sum Number,0.600000,then,0.370000,0.5100,1.1722,1302,65
54,0,6,shared,then,2,2,1,1,1,1,0.990000,then,0.990000,preview,0.010000,0.9900,0.0808,1279,32
54,0,7,shared,get series,9,9,1,1,1,1,0.640000,get series,0.640000,get the data,0.160000,0.6000,1.6737,1334,91
54,0,8,shared,with key last Date,3,3,1,1,1,1,0.860000,with key last Date,0.860000,with key Number,0.130000,0.8000,0.6362,1299,47
54,0,9,shared,and value Number,3,3,1,1,1,1,0.980000,and value Number,0.980000,and value last Date,0.020000,0.9700,0.1414,1306,46
55,0,0,shared,by date,2,2,1,1,1,1,0.990000,by date,0.990000,by tag,0.010000,0.9800,0.0808,1225,35
55,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1325,143
55,0,2,shared,"Turing Events (3 July 2017, corrected)",9,9,1,1,1,1,1.000000,"Turing Events (3 July 2017, corrected)",1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,1360,170
55,0,3,shared,filter data,9,9,1,0,3,2,0.010000,group data,0.930000,get series,0.050000,0.9100,0.4463,1304,91
55,0,4,shared,Kind is not,13,13,1,0,6,2,0.020000,Kind is,0.700000,Event is,0.070000,0.6800,1.8017,1350,136
55,0,5,shared,Masterclass,7,7,1,0,6,2,0.030000,External event,0.360000,Lecture,0.270000,0.2400,2.3244,1303,77
55,0,6,shared,and Kind is not,26,26,1,0,2,1,0.060000,then,0.840000,and Kind is not,0.060000,0.8300,0.9717,1490,276
55,0,7,shared,External event,6,6,1,0,2,1,0.250000,Workshop,0.290000,External event,0.250000,0.1500,2.3414,1308,70
55,0,8,shared,then,14,14,1,1,1,1,0.800000,then,0.800000,and Kind is not,0.100000,0.7700,0.9477,1392,154
55,0,9,shared,group data,9,9,1,1,1,1,0.990000,group data,0.990000,get series,0.010000,0.9800,0.0808,1337,91
55,0,10,shared,by Kind,5,5,1,1,1,1,0.950000,by Kind,0.950000,by Number,0.040000,0.9300,0.3225,1313,58
55,0,11,shared,sum Number,15,15,1,1,1,1,0.790000,sum Number,0.790000,count all,0.130000,0.7700,1.0877,1399,149
55,0,12,shared,then,8,8,1,1,1,1,0.850000,then,0.850000,count all,0.100000,0.8200,0.8161,1354,91
55,0,13,shared,get series,9,9,1,1,1,1,0.410000,get series,0.410000,sort data,0.360000,0.3200,1.7017,1356,91
55,0,14,shared,with key Kind,3,3,1,1,1,1,0.980000,with key Kind,0.980000,preview,0.010000,0.9700,0.1614,1320,45
55,0,15,shared,and value Number,3,3,1,1,1,1,0.990000,and value Number,0.990000,and value Kind,0.010000,0.9900,0.0808,1326,45
56,0,0,shared,by date,2,2,1,1,1,1,0.990000,by date,0.990000,by tag,0.010000,0.9800,0.0808,1226,35
56,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1326,143
56,0,2,shared,"Turing Papers (3 July 2017, raw)",9,9,1,1,1,1,1.000000,"Turing Papers (3 July 2017, raw)",1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,1361,170
56,0,3,shared,filter data,8,8,1,0,2,1,0.270000,get the data,0.690000,filter data,0.270000,0.6400,1.0587,1297,83
56,0,4,shared,"Details contains(""Petricek"")",7,7,1,0,2,1,0.210000,Name contains,0.560000,Details contains,0.210000,0.4900,1.6988,1297,76
56,0,5,shared,then,14,14,1,0,3,1,0.220000,and Details contains,0.330000,and Name contains,0.270000,0.2600,2.2856,1364,146
56,0,6,shared,get the data,8,8,1,1,1,1,0.680000,get the data,0.680000,filter data,0.180000,0.6500,1.5016,1311,83
57,0,0,shared,by date,2,2,1,1,1,1,0.930000,by date,0.930000,by tag,0.070000,0.8600,0.3659,1217,35
57,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1317,143
57,0,2,shared,Price Of Gold,9,9,1,1,1,1,1.000000,Price Of Gold,1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,1352,159
57,0,3,shared,drop columns,9,9,1,0,5,2,0.010000,get series,0.770000,get the data,0.100000,0.7300,1.1809,1285,91
57,0,4,shared,then,7,7,1,1,1,1,0.940000,then,0.940000,drop US Dollar,0.030000,0.9300,0.4350,1277,75
57,0,5,shared,get the data,9,9,1,0,3,1,0.150000,get series,0.390000,filter data,0.310000,0.3100,2.0602,1294,91
58,0,0,shared,by date,2,2,1,1,1,1,0.970000,by date,0.970000,by tag,0.030000,0.9300,0.1944,1231,35
58,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1331,143
58,0,2,shared,Exchange rate of GBP to USD,9,9,1,1,1,1,1.000000,Exchange rate of GBP to USD,1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,1366,162
58,0,3,shared,drop columns,9,9,1,0,5,5,0.000000,get series,0.700000,filter data,0.140000,0.6500,1.3385,1302,91
58,0,4,shared,then,4,4,1,1,1,1,0.890000,then,0.890000,drop MMM YYYY,0.090000,0.8500,0.5752,1273,51
58,0,5,shared,get the data,9,9,1,0,3,1,0.170000,get series,0.380000,filter data,0.280000,0.3100,2.1907,1311,91
59,0,0,shared,by date,2,2,1,1,1,1,0.970000,by date,0.970000,by tag,0.030000,0.9500,0.1944,1247,35
59,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1347,143
59,0,2,shared,FTSE100 2009-2016,9,9,1,1,1,1,1.000000,FTSE100 2009-2016,1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,1382,171
59,0,3,shared,drop columns,9,9,1,0,4,1,0.020000,get the data,0.870000,get series,0.080000,0.8400,0.7309,1327,92
59,0,4,shared,then,8,8,1,1,1,1,0.730000,then,0.730000,drop Low Price,0.260000,0.6800,0.9032,1327,84
59,0,5,shared,get the data,9,9,1,1,1,1,0.630000,get the data,0.630000,drop columns,0.180000,0.5700,1.5813,1336,92
60,0,0,shared,by date,2,2,1,1,1,1,0.980000,by date,0.980000,by tag,0.020000,0.9600,0.1414,1213,35
60,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1313,143
60,0,2,shared,Turing People (22 July),9,9,1,1,1,1,1.000000,Turing People (22 July),1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,1348,164
60,0,3,shared,group data,8,8,1,0,2,1,0.260000,get the data,0.640000,group data,0.260000,0.5800,1.3852,1278,83
60,0,4,shared,by Role,5,5,1,1,1,1,0.700000,by Role,0.700000,by Position,0.230000,0.6400,1.2129,1262,58
60,0,5,shared,count all,15,15,1,1,1,1,0.340000,count all,0.340000,count distinct Name,0.320000,0.2800,2.0025,1356,157
60,0,6,shared,then,10,10,1,1,1,1,0.710000,then,0.710000,count distinct Name,0.220000,0.6600,1.1804,1326,116
60,0,7,shared,filter data,9,9,1,0,3,1,0.050000,get the data,0.810000,group data,0.060000,0.7700,1.1698,1305,92
60,0,8,shared,Role is not,7,7,1,0,4,1,0.100000,Role is,0.480000,Role contains,0.200000,0.3800,2.1198,1302,81
60,0,9,shared,Leadership,6,6,1,0,3,1,0.100000, Research Software Engineering,0.520000,Doctoral Student,0.210000,0.4300,1.9798,1298,71
60,0,10,shared,then,14,14,1,1,1,1,0.770000,then,0.770000,and Role is not,0.100000,0.7600,1.3662,1381,154
60,0,11,shared,get series,9,9,1,0,8,2,0.000000,get the data,0.660000,group data,0.160000,0.6100,1.5368,1326,92
60,0,12,shared,with key Role,3,3,1,1,1,1,0.780000,with key Role,0.780000,with key count,0.210000,0.6600,0.8189,1290,45
60,0,13,shared,and value count,3,3,1,1,1,1,0.920000,and value count,0.920000,and value Role,0.070000,0.8900,0.4457,1296,45
61,0,0,shared,by date,2,2,1,1,1,1,1.000000,by date,1.000000,by tag,0.000000,0.9900,0.0000,1213,35
61,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1313,143
61,0,2,shared,Turing YouTube Views (22 July),9,9,1,1,1,1,1.000000,Turing YouTube Views (22 July),1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,1348,167
61,0,3,shared,windowing,9,9,1,0,5,5,0.000000,group data,0.750000,get the data,0.140000,0.7100,1.1517,1289,91
61,0,4,shared,expanding by Date,105,105,1,0,11,95,0.000000,window by Views,0.490000,expanding by Views,0.330000,0.4700,1.9114,2458,1343
61,0,5,shared,sum Views,206,206,1,1,1,1,0.840000,sum Views,0.840000,then,0.150000,0.8300,0.6883,3248,2217
61,0,6,shared,then,202,202,1,1,1,1,0.960000,then,0.960000,sum Youtube red views,0.030000,0.9500,0.2747,3225,2184
61,0,7,shared,get series,9,9,1,0,5,1,0.030000,get the data,0.590000,group data,0.180000,0.5300,1.8287,1312,92
61,0,8,shared,with key last Date,3,3,1,0,2,1,0.390000,with key Views,0.570000,with key last Date,0.390000,0.3500,1.1778,1277,46
61,0,9,shared,and value Views,3,3,1,1,1,1,0.960000,and value Views,0.960000,and value last Date,0.030000,0.9400,0.2747,1284,46
62,0,0,shared,by date,2,2,1,1,1,1,0.980000,by date,0.980000,by tag,0.020000,0.9700,0.1414,1225,35
62,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1325,143
62,0,2,shared,Turing People (23 July),9,9,1,1,1,1,1.000000,Turing People (23 July),1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,1360,164
62,0,3,shared,group data,8,8,1,0,2,1,0.230000,get the data,0.710000,group data,0.230000,0.6700,1.1571,1290,83
62,0,4,shared,by Role,5,5,1,1,1,1,0.690000,by Role,0.690000,by Position,0.230000,0.6100,1.2610,1274,58
62,0,5,shared,count all,15,15,1,1,1,1,0.380000,count all,0.380000,then,0.290000,0.3300,2.0247,1368,157
62,0,6,shared,then,10,10,1,1,1,1,0.660000,then,0.660000,count distinct Name,0.250000,0.6200,1.3385,1338,116
62,0,7,shared,filter data,9,9,1,0,3,1,0.070000,get the data,0.760000,group data,0.080000,0.7300,1.3714,1317,92
62,0,8,shared,Role is not,7,7,1,0,5,1,0.090000,Role is,0.430000,Role contains,0.160000,0.3500,2.3131,1314,81
62,0,9,shared,Leadership,6,6,1,0,3,1,0.120000,Turing Fellow,0.400000, Research Software Engineering,0.330000,0.2600,2.0527,1311,72
62,0,10,shared,then,14,14,1,1,1,1,0.840000,then,0.840000,and Role is not,0.070000,0.8100,0.9417,1393,154
62,0,11,shared,get series,9,9,1,0,8,2,0.000000,get the data,0.660000,group data,0.140000,0.6200,1.5729,1338,92
62,0,12,shared,with key Role,3,3,1,1,1,1,0.780000,with key Role,0.780000,with key count,0.210000,0.6800,0.8189,1302,45
62,0,13,shared,and value count,3,3,1,1,1,1,0.900000,and value count,0.900000,and value Role,0.090000,0.8500,0.5159,1308,45
63,0,0,shared,by date,2,2,1,1,1,1,0.990000,by date,0.990000,by tag,0.010000,0.9800,0.0808,1222,35
63,0,1,shared,August 2017,10,10,1,1,1,1,1.000000,August 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1322,143
63,0,2,shared,FTSE100 (2012-2017),1,1,0,1,,,,,,,,,,0,0
63,0,3,shared,windowing,9,9,1,0,2,1,0.490000,get series,0.500000,windowing,0.490000,0.4300,1.0707,1303,91
63,0,4,shared,window by Date(50),15,15,1,0,3,2,0.010000,window by Close,0.780000,expanding by Close,0.200000,0.7500,0.8769,1380,169
63,0,5,shared,last Date,28,28,1,0,3,26,0.000000,mean Close,0.990000,mean Adj Close,0.010000,0.9900,0.0808,1451,246
63,0,6,shared,mean Open,26,26,1,0,3,24,0.000000,mean Close,0.960000,then,0.040000,0.9500,0.2423,1441,229
63,0,7,shared,mean Close,22,22,1,1,1,1,0.950000,mean Close,0.950000,then,0.050000,0.9400,0.2864,1418,197
63,0,8,shared,then,18,18,1,1,1,1,0.740000,then,0.740000,mean Adj Close,0.230000,0.7100,1.0084,1395,164
63,0,9,shared,get series,9,9,1,1,1,1,0.800000,get series,0.800000,drop columns,0.070000,0.7700,1.1122,1334,91
63,0,10,shared,with key last Date,4,4,1,1,1,1,0.550000,with key last Date,0.550000,with key Close,0.440000,0.3900,1.0620,1307,56
63,0,11,shared,and value Close,4,4,1,1,1,1,0.970000,and value Close,0.970000,and value last Date,0.020000,0.9700,0.2219,1314,55
64,0,0,worldbank,byCountry,2,2,1,1,1,1,1.000000,byCountry,1.000000,byYear,0.000000,1.0000,0.0000,1201,38
64,0,1,worldbank,United States,254,254,1,1,1,1,1.000000,United States,1.000000,Arab World,0.000000,1.0000,0.0000,3334,2397
64,0,2,worldbank,Health,22,22,1,1,1,1,0.900000,Health,0.900000,Gender,0.070000,0.8900,0.5571,1364,209
64,0,3,worldbank,"Mortality rate, adult, male (per 1,000 male adults)",123,123,1,1,1,1,0.980000,"Mortality rate, adult, male (per 1,000 male adults)",0.980000,"Death rate, crude (per 1,000 people)",0.020000,0.9700,0.1414,3483,2339
64,0,4,worldbank,map(fun x -> x / 1000),26,26,1,0,11,7,0.010000,take,0.360000,append,0.250000,0.3200,2.8531,1401,225
